release,year,country,h,comp,vintage
icio25,2011,SVK,5.601962816181439e-05,0.0005780286535745292,sea16
icio25,2011,SVN,2.0379561188131005e-05,0.0003911558357540253,sea16
icio25,2011,SWE,9.91265977485479e-05,0.0037225872576342623,sea16
icio25,2011,TUR,0.00026277959316696703,0.00142852948841989,sea16
icio25,2011,TWN,0.0008398209286465207,0.010587086227191511,sea16
icio25,2011,USA,0.002077258274763859,0.08002436889283561,sea16
icio25,2012,AUS,0.00018913104366689184,0.005368589508128321,sea16
icio25,2012,AUT,8.573136493013205e-05,0.0031640968475892656,sea16
icio25,2012,BEL,4.856792875011079e-05,0.00227631551164617,sea16
icio25,2012,BGR,4.4618671093640964e-05,0.00019960595234298382,sea16
icio25,2012,BRA,0.0012575670961718264,0.009303902757418445,sea16
icio25,2012,CAN,0.00025541119120672736,0.006588140518253908,sea16
icio25,2012,CHE,0.00014364094308248632,0.008593914310875278,sea16
icio25,2012,CHN,0.0,0.11272591898963273,sea16
icio25,2012,CYP,1.0797564833664472e-06,2.769450887250359e-05,sea16
icio25,2012,CZE,0.00015851123209368543,0.0017124820652330694,sea16
icio25,2012,DEU,0.0009070192091584095,0.03707850244649113,sea16
icio25,2012,DNK,4.0832636608059946e-05,0.0019011152268075839,sea16
icio25,2012,ESP,0.00017253191578929782,0.0037761338635417504,sea16
icio25,2012,EST,1.1101246507834923e-05,0.00011198927852979371,sea16
icio25,2012,FIN,5.6594951380176754e-05,0.0022438653032535484,sea16
icio25,2012,FRA,0.00023271655791476614,0.009827021373217965,sea16
icio25,2012,GBR,0.00028893954285017984,0.009627378617265262,sea16
icio25,2012,GRC,2.1112928297776214e-05,0.00029306180697134007,sea16
icio25,2012,HRV,1.8714663021840576e-05,0.00020021452551467812,sea16
icio25,2012,HUN,0.00010599960282499927,0.0009145268287678671,sea16
icio25,2012,IDN,0.0005265016888300164,0.0021644451040227835,sea16
icio25,2012,IND,0.003930860985342027,0.0026167316230340265,sea16
icio25,2012,IRL,3.3936543198195126e-05,0.000908909131162711,sea16
icio25,2012,ITA,0.0004070535849042367,0.012055429033559776,sea16
icio25,2012,JPN,0.001958760308874145,0.07054314685246653,sea16
icio25,2012,KOR,0.0007952727007454527,0.014532980431050174,sea16
icio25,2012,LTU,9.742442322652507e-06,8.465349730628571e-05,sea16
icio25,2012,LUX,5.971135935257298e-06,0.0003359672748002269,sea16
icio25,2012,LVA,8.140918698062887e-06,5.8579693630930995e-05,sea16
icio25,2012,MEX,0.0005532465955753273,0.0027555604285688915,sea16
icio25,2012,MLT,4.6145526370676515e-06,6.312478934513837e-05,sea16
icio25,2012,NLD,0.00012414537890770546,0.005245757238924584,sea16
icio25,2012,NOR,2.7730979740929384e-05,0.0014697546907244652,sea16
icio25,2012,POL,0.000277949013973672,0.0017660897957558527,sea16
icio25,2012,PRT,3.975036098897563e-05,0.0005423465850571785,sea16
icio25,2012,ROU,0.00011231146855513553,0.0004973190554412735,sea16
icio25,2012,RUS,0.001204296644054807,0.005076658375421876,sea16
icio25,2012,SVK,5.5660694221754294e-05,0.0005451863082429899,sea16
icio25,2012,SVN,2.0115983464801648e-05,0.0003639938851310299,sea16
icio25,2012,SWE,9.597210218551468e-05,0.0036359986757842763,sea16
icio25,2012,TUR,0.00029510481374232377,0.0016113398010472715,sea16
icio25,2012,TWN,0.0008005667963979011,0.01011968855592457,sea16
icio25,2012,USA,0.002174101199187677,0.08423743287541492,sea16
icio25,2013,AUS,0.00017596111614176703,0.0047069296463926645,sea16
icio25,2013,AUT,8.582833059916841e-05,0.00342993532368989,sea16
icio25,2013,BEL,4.7354721900169926e-05,0.002357259622128796,sea16
icio25,2013,BGR,4.434615983726791e-05,0.0002168991924898184,sea16
icio25,2013,BRA,0.0013756706671381837,0.009600517761249745,sea16
icio25,2013,CAN,0.00025621808385102633,0.006433181132867548,sea16
icio25,2013,CHE,0.0001381803831476545,0.008559134813969145,sea16
icio25,2013,CHN,0.0,0.11396559645712057,sea16
icio25,2013,CYP,1.0046534453170193e-06,3.170692385626794e-05,sea16
icio25,2013,CZE,0.00016653824665153783,0.001814089798677105,sea16
icio25,2013,DEU,0.0009195198959318544,0.04006051079990773,sea16
icio25,2013,DNK,4.0208245810648514e-05,0.0019288475327649524,sea16
icio25,2013,ESP,0.0001635229308839285,0.003747303333056064,sea16
icio25,2013,EST,1.1306262893821495e-05,0.00012109821023545471,sea16
icio25,2013,FIN,5.159279367397129e-05,0.002148273780107441,sea16
icio25,2013,FRA,0.0002290219496795181,0.010282550754396774,sea16
icio25,2013,GBR,0.00028131632871183525,0.009376381371383663,sea16
icio25,2013,GRC,1.9326628040308274e-05,0.0002559438734352334,sea16
icio25,2013,HRV,1.7011806285012203e-05,0.00019411149441289603,sea16
icio25,2013,HUN,0.00010260013234146954,0.0009233726194736051,sea16
icio25,2013,IDN,0.0005514468295635582,0.0020777801418723927,sea16
icio25,2013,IND,0.004478726948361977,0.0026885485769423947,sea16
icio25,2013,IRL,3.47506902500189e-05,0.0009839899010827436,sea16
icio25,2013,ITA,0.0004073995760204486,0.01286414329858625,sea16
icio25,2013,JPN,0.0018927610417145706,0.05764123987872661,sea16
icio25,2013,KOR,0.0008332143532128595,0.016073995449710783,sea16
icio25,2013,LTU,1.0760889811736224e-05,0.00010112951736062225,sea16
icio25,2013,LUX,5.40488314642766e-06,0.00032417959274689883,sea16
icio25,2013,LVA,8.503898224584152e-06,6.689948631700077e-05,sea16
icio25,2013,MEX,0.0005582280328946358,0.0029532330958423813,sea16
icio25,2013,MLT,3.3894202245491173e-06,8.877740374804534e-05,sea16
icio25,2013,NLD,0.0001249833272736685,0.005666171365217647,sea16
icio25,2013,NOR,2.8783944736512845e-05,0.0015874223509863288,sea16
icio25,2013,POL,0.00029264739796029524,0.001887731073047988,sea16
icio25,2013,PRT,4.015298465552515e-05,0.0005682345927111578,sea16
icio25,2013,ROU,0.00012977887814776006,0.0006321012301995756,sea16
icio25,2013,RUS,0.0012082038955345412,0.005371225315874239,sea16
icio25,2013,SVK,5.67675449298911e-05,0.0006061300249708694,sea16
icio25,2013,SVN,2.024605348505787e-05,0.00038066922126735853,sea16
icio25,2013,SWE,9.24594232541743e-05,0.003716065707889634,sea16
icio25,2013,TUR,0.0003314346287419609,0.0017743753547040217,sea16
icio25,2013,TWN,0.0007982900125287668,0.01036419107601308,sea16
icio25,2013,USA,0.0021000460783257477,0.08333323404450112,sea16
icio25,2014,AUS,0.00016818186027558186,0.004369184956479101,sea16
icio25,2014,AUT,8.489142633717795e-05,0.003471163143166471,sea16
icio25,2014,BEL,4.454529741806249e-05,0.0022561088398383856,sea16
icio25,2014,BGR,4.6621382174908514e-05,0.00023690484668302907,sea16
icio25,2014,BRA,0.0013244896989055592,0.009292600787926207,sea16
icio25,2014,CAN,0.00025711267201479064,0.00579372676288314,sea16
icio25,2014,CHE,0.00013669234724033894,0.00858757746409381,sea16
icio25,2014,CHN,0.0,0.12302505558852303,sea16
icio25,2014,CYP,1.0031148396299108e-06,3.2624889079833814e-05,sea16
icio25,2014,CZE,0.0001675919783431477,0.0017324656431688275,sea16
icio25,2014,DEU,0.0008973675417257089,0.04057528950409692,sea16
icio25,2014,DNK,4.1254614805429875e-05,0.002107732796024223,sea16
icio25,2014,ESP,0.00016265874800114487,0.0037755621705615693,sea16
icio25,2014,EST,1.0505623490203506e-05,0.00013960498166385506,sea16
icio25,2014,FIN,4.960231601924113e-05,0.0020887395432008446,sea16
icio25,2014,FRA,0.00022343489204725464,0.010266577109989938,sea16
icio25,2014,GBR,0.0002729000776224208,0.009532461431135479,sea16
icio25,2014,GRC,1.992682076545311e-05,0.00027285659159669506,sea16
icio25,2014,HRV,1.7624542176401874e-05,0.0001938795201212355,sea16
icio25,2014,HUN,0.0001054986365399998,0.0008800525897976259,sea16
icio25,2014,IDN,0.0005757767938414422,0.0019715477997269497,sea16
icio25,2014,IND,0.004047221181062537,0.0027366534462346754,sea16
icio25,2014,IRL,3.343641280754207e-05,0.0009890048842538266,sea16
icio25,2014,ITA,0.00040435171661729085,0.013190533479294081,sea16
icio25,2014,JPN,0.0018166702677488824,0.055756788335046756,sea16
icio25,2014,KOR,0.0008466199287048387,0.017089619792467665,sea16
icio25,2014,LTU,1.0770441072612035e-05,0.00011022288400642369,sea16
icio25,2014,LUX,5.019153577584398e-06,0.0003050179475813616,sea16
icio25,2014,LVA,8.048166106968532e-06,6.502478380444783e-05,sea16
icio25,2014,MEX,0.0005519244799739775,0.0030691488287332364,sea16
icio25,2014,MLT,3.1786530789223024e-06,0.00011202276822620907,sea16
icio25,2014,NLD,0.00012105198538163302,0.005703044033977679,sea16
icio25,2014,NOR,2.924758769296135e-05,0.001542421418452029,sea16
icio25,2014,POL,0.00029905907107943103,0.0019816643926403874,sea16
icio25,2014,PRT,4.141763378828525e-05,0.0005802431987291274,sea16
icio25,2014,ROU,0.00014584851753056134,0.0007298946751432259,sea16
icio25,2014,RUS,0.0011312874736980542,0.004824114367005421,sea16
icio25,2014,SVK,5.65697572443766e-05,0.0006241158853565186,sea16
icio25,2014,SVN,2.0158826185931313e-05,0.0003836275784967946,sea16
icio25,2014,SWE,8.684061427446497e-05,0.0033494039216258064,sea16
icio25,2014,TUR,0.0003892503926596463,0.0018216358452343591,sea16
icio25,2014,TWN,0.0008030628006261475,0.010659461475740956,sea16
icio25,2014,USA,0.0020113466421920077,0.08101096678573128,sea16
icio25,2015,AUS,0.00017122714320952343,0.0036879492907902337,frozen2014
icio25,2015,AUT,8.642227522443086e-05,0.003049948589820898,frozen2014
icio25,2015,BEL,4.71446177640387e-05,0.002044657160891969,frozen2014
icio25,2015,BGR,4.888855328255586e-05,0.00022079090882577444,frozen2014
icio25,2015,BRA,0.0013116228012159936,0.006454706393398693,frozen2014
icio25,2015,CAN,0.00027938366089606066,0.005403744816220119,frozen2014
icio25,2015,CHE,0.00013190397590749772,0.007587704676618832,frozen2014
icio25,2015,CHN,0.0,0.14130244860285146,frozen2014
icio25,2015,CYP,1.1500631853635452e-06,3.731986455539262e-05,frozen2014
icio25,2015,CZE,0.00017488518273714397,0.0015911447678982622,frozen2014
icio25,2015,DEU,0.0009422873646634149,0.03673716864876997,frozen2014
icio25,2015,DNK,4.419395586734031e-05,0.0019865850304412575,frozen2014
icio25,2015,ESP,0.0001739024152367042,0.0035132099553109274,frozen2014
icio25,2015,EST,1.0699878100562786e-05,0.00011931769036248801,frozen2014
icio25,2015,FIN,4.8136233192305175e-05,0.0016821349958153352,frozen2014
icio25,2015,FRA,0.00023732177147076875,0.00923696687187676,frozen2014
icio25,2015,GBR,0.00029153325833133453,0.009425023865201903,frozen2014
icio25,2015,GRC,2.1246489277657272e-05,0.0002417503479315459,frozen2014
icio25,2015,HRV,1.8836109646078516e-05,0.0001856940486174443,frozen2014
icio25,2015,HUN,0.00010903199829533996,0.0007982933107197309,frozen2014
icio25,2015,IDN,0.0005995990379654473,0.0019764850476764666,frozen2014
icio25,2015,IND,0.004411969898143957,0.002898248558474045,frozen2014
icio25,2015,IRL,3.9355718773781005e-05,0.001341948735715702,frozen2014
icio25,2015,ITA,0.00043668081916784255,0.01207231229764051,frozen2014
icio25,2015,JPN,0.0018571309425187417,0.051481816454554914,frozen2014
icio25,2015,KOR,0.000935087293591869,0.01753613832661815,frozen2014
icio25,2015,LTU,1.1171192676016577e-05,0.00010133696729651508,frozen2014
icio25,2015,LUX,5.634979501530493e-06,0.0003152588225505392,frozen2014
icio25,2015,LVA,8.757563827625364e-06,6.34904386330999e-05,frozen2014
icio25,2015,MEX,0.000587952803365954,0.003061210340290933,frozen2014
icio25,2015,MLT,3.27369782123211e-06,0.00010894217902563985,frozen2014
icio25,2015,NLD,0.00012031027282949994,0.005060634945161704,frozen2014
icio25,2015,NOR,3.0889852963076663e-05,0.0012374177789727856,frozen2014
icio25,2015,POL,0.0003142650366971398,0.00186415959745592,frozen2014
icio25,2015,PRT,4.17883645656395e-05,0.0005028997874668231,frozen2014
icio25,2015,ROU,0.00015186232159990207,0.0006714031141737728,frozen2014
icio25,2015,RUS,0.0011557864302022076,0.003568921835509282,frozen2014
icio25,2015,SVK,5.940324573963149e-05,0.000575886232207261,frozen2014
icio25,2015,SVN,2.14244544597263e-05,0.0003661302201230931,frozen2014
icio25,2015,SWE,9.214474110843031e-05,0.003027256397022037,frozen2014
icio25,2015,TUR,0.0003998170135798562,0.0016774505124622942,frozen2014
icio25,2015,TWN,0.0008570241641461039,0.010742678966317218,frozen2014
icio25,2015,USA,0.002059283027676221,0.08448202392673484,frozen2014
icio25,2016,AUS,0.0001625628579009931,0.0036127260309995386,frozen2014
icio25,2016,AUT,8.827088802725657e-05,0.0031844303845238453,frozen2014
icio25,2016,BEL,4.7339448866566436e-05,0.002085939139817816,frozen2014
icio25,2016,BGR,5.036810518052195e-05,0.00023901460539919447,frozen2014
icio25,2016,BRA,0.0012302371657661262,0.00573886567115154,frozen2014
icio25,2016,CAN,0.0002778046451511219,0.005188027657188498,frozen2014
icio25,2016,CHE,0.00013204952250273433,0.007298365304512098,frozen2014
icio25,2016,CHN,0.0,0.12316583039246451,frozen2014
icio25,2016,CYP,1.1456264162530714e-06,3.469057811389574e-05,frozen2014
icio25,2016,CZE,0.00018142205000704027,0.0016734324598063244,frozen2014
icio25,2016,DEU,0.0009622855289563608,0.03878431159229593,frozen2014
icio25,2016,DNK,4.42256455368537e-05,0.0020699886434886695,frozen2014
icio25,2016,ESP,0.0001747045760320619,0.0035547509245589743,frozen2014
icio25,2016,EST,1.0912888678820072e-05,0.00012848623202555188,frozen2014
icio25,2016,FIN,4.8268685035584925e-05,0.0016925325645049307,frozen2014
icio25,2016,FRA,0.00023852678177566306,0.009433113942520797,frozen2014
icio25,2016,GBR,0.000293315654257202,0.008643172860161117,frozen2014
icio25,2016,GRC,2.0538847821136107e-05,0.0002220200844877442,frozen2014
icio25,2016,HRV,1.9685760416861855e-05,0.00020842367252000608,frozen2014
icio25,2016,HUN,0.0001122478942431712,0.0008325415346149645,frozen2014
icio25,2016,IDN,0.0006146693531697367,0.00213846775970119,frozen2014
icio25,2016,IND,0.004741503436228285,0.003041074674847401,frozen2014
icio25,2016,IRL,4.171736759204056e-05,0.0014575767644219254,frozen2014
icio25,2016,ITA,0.00044316270164157637,0.012325872390629631,frozen2014
icio25,2016,JPN,0.0019166797147139453,0.05735794392380303,frozen2014
icio25,2016,KOR,0.0009361822119679997,0.01746832344588273,frozen2014
icio25,2016,LTU,1.1468395298984045e-05,0.00010923141191429361,frozen2014
icio25,2016,LUX,5.5352341008002365e-06,0.0003244261305284076,frozen2014
icio25,2016,LVA,8.872253651914139e-06,6.478398540047101e-05,frozen2014
icio25,2016,MEX,0.000624022355117703,0.0030768110598912105,frozen2014
icio25,2016,MLT,3.2461716863388656e-06,0.00012372155538092577,frozen2014
icio25,2016,NLD,0.0001223759470176538,0.005208597081231125,frozen2014
icio25,2016,NOR,2.9028255646650273e-05,0.0009777116708595522,frozen2014
icio25,2016,POL,0.00031757045136888144,0.0018716168036434335,frozen2014
icio25,2016,PRT,4.32568659677181e-05,0.0005440905858128169,frozen2014
icio25,2016,ROU,0.0001595623506020646,0.0007420015492045289,frozen2014
icio25,2016,RUS,0.0011117203282651612,0.0031773703330914235,frozen2014
icio25,2016,SVK,5.977430494665973e-05,0.0006007635727677647,frozen2014
icio25,2016,SVN,2.2335251249296337e-05,0.00039839848971444944,frozen2014
icio25,2016,SWE,9.214267238064458e-05,0.0030211037567255106,frozen2014
icio25,2016,TUR,0.00040790203933155746,0.0017067541495017862,frozen2014
icio25,2016,TWN,0.0008969913700818403,0.01090556916580538,frozen2014
icio25,2016,USA,0.0020618782132697734,0.08456113895832022,frozen2014
icio25,2017,AUS,0.00015488510152402235,0.0037200755193304218,frozen2014
icio25,2017,AUT,8.369281869418231e-05,0.0032929429020420054,frozen2014
icio25,2017,BEL,4.3141357723571596e-05,0.0020367058716327904,frozen2014
icio25,2017,BGR,4.674152743173147e-05,0.0002532598382665874,frozen2014
icio25,2017,BRA,0.0012045541016023928,0.006474402789506403,frozen2014
icio25,2017,CAN,0.00026084044776457263,0.005320657932162169,frozen2014
icio25,2017,CHE,0.00012421377344902534,0.007139506106851791,frozen2014
icio25,2017,CHN,0.0,0.11819316945561258,frozen2014
icio25,2017,CYP,1.0286358610558374e-06,3.684720934887274e-05,frozen2014
icio25,2017,CZE,0.0001633690967482338,0.001692379555317415,frozen2014
icio25,2017,DEU,0.0008927997192457849,0.03863772999713926,frozen2014
icio25,2017,DNK,4.055861539713081e-05,0.0020189524785676183,frozen2014
icio25,2017,ESP,0.00016382398875916488,0.0036336210789100994,frozen2014
icio25,2017,EST,9.349183445087308e-06,0.00012030259158823044,frozen2014
icio25,2017,FIN,4.459043652858794e-05,0.0017067024386835902,frozen2014
icio25,2017,FRA,0.00022130884336396225,0.009285313017818876,frozen2014
icio25,2017,GBR,0.0002722863757773225,0.008042145074315422,frozen2014
icio25,2017,GRC,2.0281939846217935e-05,0.0002420964819896461,frozen2014
icio25,2017,HRV,1.7258727018254883e-05,0.00019126009633049253,frozen2014
icio25,2017,HUN,0.0001016434616523177,0.0008246649913706732,frozen2014
icio25,2017,IDN,0.0005350622548593816,0.0021500040228127192,frozen2014
icio25,2017,IND,0.005101565444331155,0.0037227582048260247,frozen2014
icio25,2017,IRL,3.45827298033339e-05,0.0012806606488601382,frozen2014
icio25,2017,ITA,0.0004090705138153723,0.012254870522209516,frozen2014
icio25,2017,JPN,0.0018042751987280233,0.0549548886753755,frozen2014
icio25,2017,KOR,0.0009000376099256529,0.0188108882053226,frozen2014
icio25,2017,LTU,1.1004545164719605e-05,0.00012817273359810177,frozen2014
icio25,2017,LUX,5.520676640429365e-06,0.00034223732709484905,frozen2014
icio25,2017,LVA,8.14651287530133e-06,6.72592469272191e-05,frozen2014
icio25,2017,MEX,0.0005865318613377772,0.003163950054438813,frozen2014
icio25,2017,MLT,3.192032979430662e-06,0.00013204893513545107,frozen2014
icio25,2017,NLD,0.00011116676087491352,0.005142894340387954,frozen2014
icio25,2017,NOR,2.549985338877282e-05,0.0008943058516039582,frozen2014
icio25,2017,POL,0.000290697113022608,0.0019338020682012893,frozen2014
icio25,2017,PRT,4.1239212491478544e-05,0.0005749949690261807,frozen2014
icio25,2017,ROU,0.00014501555774932225,0.0007480111752278794,frozen2014
icio25,2017,RUS,0.001056096870149364,0.003648967235987395,frozen2014
icio25,2017,SVK,5.290668671315726e-05,0.000568713661736786,frozen2014
icio25,2017,SVN,2.0855632961978637e-05,0.00041699477738776057,frozen2014
icio25,2017,SWE,8.441536706798665e-05,0.002956231275036198,frozen2014
icio25,2017,TUR,0.00037968232115454865,0.0016424280255015833,frozen2014
icio25,2017,TWN,0.0008487004154555694,0.011359207839859557,frozen2014
icio25,2017,USA,0.0019232273744078092,0.08162467511080673,frozen2014
icio25,2018,AUS,0.00014403879098239558,0.0037206427821670257,frozen2014
icio25,2018,AUT,7.717044718127108e-05,0.0033499873333086997,frozen2014
icio25,2018,BEL,3.896726652508224e-05,0.0019887868486490237,frozen2014
icio25,2018,BGR,4.354786192657446e-05,0.0002708628034534627,frozen2014
icio25,2018,BRA,0.0011773351471749648,0.006098277923916968,frozen2014
icio25,2018,CAN,0.0002389892391742282,0.005170217704143732,frozen2014
icio25,2018,CHE,0.0001141968449991474,0.007077643674480858,frozen2014
icio25,2018,CHN,0.0,0.12465361720143796,frozen2014
icio25,2018,CYP,9.177147540989574e-07,3.894355585687022e-05,frozen2014
icio25,2018,CZE,0.00015355827300823333,0.0018042525781744628,frozen2014
icio25,2018,DEU,0.0008117744627794941,0.03804545443648579,frozen2014
icio25,2018,DNK,3.6011604302795505e-05,0.0018890587446409803,frozen2014
icio25,2018,ESP,0.00014914206296103399,0.0036505230720646265,frozen2014
icio25,2018,EST,8.523368460417326e-06,0.00012426689246312922,frozen2014
icio25,2018,FIN,4.063947188130751e-05,0.0016734335057544886,frozen2014
icio25,2018,FRA,0.00020090743899996383,0.00899371961660705,frozen2014
icio25,2018,GBR,0.0002499970451863527,0.007999084525674794,frozen2014
icio25,2018,GRC,1.8258784687594565e-05,0.0002410124135159027,frozen2014
icio25,2018,HRV,1.7104682324306774e-05,0.0002115777414344123,frozen2014
icio25,2018,HUN,9.411655867596666e-05,0.0008390709209569175,frozen2014
icio25,2018,IDN,0.0005056019097803456,0.0019848464290134057,frozen2014
icio25,2018,IND,0.004342359360899978,0.0034516926676620634,frozen2014
icio25,2018,IRL,3.2381665190343394e-05,0.001377889112840775,frozen2014
icio25,2018,ITA,0.00037968439313122433,0.012280925478471214,frozen2014
icio25,2018,JPN,0.001658918534961359,0.05314390003448357,frozen2014
icio25,2018,KOR,0.0008182870253221828,0.018255184685205397,frozen2014
icio25,2018,LTU,9.918542005997805e-06,0.00012749160138735038,frozen2014
icio25,2018,LUX,4.885518205477838e-06,0.00033425862714652366,frozen2014
icio25,2018,LVA,7.3440112619911365e-06,6.832207351917897e-05,frozen2014
icio25,2018,MEX,0.0005166831870969422,0.002870440506276129,frozen2014
icio25,2018,MLT,2.853522177133245e-06,0.0001443806375487588,frozen2014
icio25,2018,NLD,9.57536613335093e-05,0.004888767302165116,frozen2014
icio25,2018,NOR,2.239677577712287e-05,0.000841627363445959,frozen2014
icio25,2018,POL,0.00026784614956714727,0.002025493247997072,frozen2014
icio25,2018,PRT,3.7635030783829006e-05,0.0005778088275470051,frozen2014
icio25,2018,ROU,0.00014051372855767284,0.0008387883508304695,frozen2014
icio25,2018,RUS,0.0010141644278293294,0.0036292160898369684,frozen2014
icio25,2018,SVK,5.0668604991033396e-05,0.0006084799917795838,frozen2014
icio25,2018,SVN,1.8801279792000547e-05,0.00042057299618852953,frozen2014
icio25,2018,SWE,7.738393260531834e-05,0.002812093214743936,frozen2014
icio25,2018,TUR,0.00037055032226244013,0.0014393688048456679,frozen2014
icio25,2018,TWN,0.0007594758888964441,0.010379413012851522,frozen2014
icio25,2018,USA,0.0017350927823881327,0.08012230115209773,frozen2014
icio25,2019,AUS,0.00015056335095699262,0.003966120618050421,frozen2014
icio25,2019,AUT,7.788139362708515e-05,0.0032492771664614606,frozen2014
icio25,2019,BEL,3.9890391494644855e-05,0.0019793557801995646,frozen2014
icio25,2019,BGR,4.24432508766438e-05,0.000267295598433131,frozen2014
icio25,2019,BRA,0.0011788536436281635,0.0060945484837879,frozen2014
icio25,2019,CAN,0.0002422323668842031,0.005308204305395183,frozen2014
icio25,2019,CHE,0.00011691469325577229,0.0070855098284845494,frozen2014
icio25,2019,CHN,0.0,0.12772028550958017,frozen2014
icio25,2019,CYP,9.999782727045678e-07,4.5093616877300675e-05,frozen2014
icio25,2019,CZE,0.00015345210506612474,0.0017547160808051752,frozen2014
icio25,2019,DEU,0.0008184876513465127,0.036849770601416226,frozen2014
icio25,2019,DNK,3.756968056036965e-05,0.0019557667943735364,frozen2014
icio25,2019,ESP,0.00015418428552654097,0.0037132151921436783,frozen2014
icio25,2019,EST,8.705366454934715e-06,0.00012839616475314325,frozen2014
icio25,2019,FIN,4.20167190457427e-05,0.0017489172727395553,frozen2014
icio25,2019,FRA,0.00020545596569781808,0.00897659127416361,frozen2014
icio25,2019,GBR,0.00025415945401071824,0.007984620408924531,frozen2014
icio25,2019,GRC,1.860586731976832e-05,0.00024059825498682909,frozen2014
icio25,2019,HRV,1.5867469928966463e-05,0.00017710564164590413,frozen2014
icio25,2019,HUN,9.549751773696357e-05,0.0008678561344150925,frozen2014
icio25,2019,IDN,0.0005364891709373264,0.0022355573436988944,frozen2014
icio25,2019,IND,0.00432716522065383,0.0033674013528770946,frozen2014
icio25,2019,IRL,2.9810033916884984e-05,0.0012168213994527687,frozen2014
icio25,2019,ITA,0.00038828683319840264,0.011961349834884014,frozen2014
icio25,2019,JPN,0.001682335901226558,0.052960274415206954,frozen2014
icio25,2019,KOR,0.0007838277533359172,0.016398339211393442,frozen2014
icio25,2019,LTU,1.0484695067379822e-05,0.0001424372533866219,frozen2014
icio25,2019,LUX,4.707363427717992e-06,0.0003303035470260502,frozen2014
icio25,2019,LVA,7.328739975034442e-06,7.00972615278512e-05,frozen2014
icio25,2019,MEX,0.0005366145523564693,0.003067786989611597,frozen2014
icio25,2019,MLT,3.084184558367813e-06,0.00011959016530359302,frozen2014
icio25,2019,NLD,9.543860541473014e-05,0.004717351572125449,frozen2014
icio25,2019,NOR,2.401075074552433e-05,0.0008920106365652146,frozen2014
icio25,2019,POL,0.0002802283340919261,0.00215210835136804,frozen2014
icio25,2019,PRT,3.731637530497498e-05,0.0005559293835988538,frozen2014
icio25,2019,ROU,0.0001424387004805743,0.0008518104847463398,frozen2014
icio25,2019,RUS,0.001004593689198342,0.0037299910152891165,frozen2014
icio25,2019,SVK,5.092791130448872e-05,0.0005876953289237246,frozen2014
icio25,2019,SVN,1.8812748724485967e-05,0.00041292249176201254,frozen2014
icio25,2019,SWE,7.964923502832574e-05,0.0027749912254811247,frozen2014
icio25,2019,TUR,0.00034920990810260647,0.0013237395906677927,frozen2014
icio25,2019,TWN,0.0007749744233215689,0.010274787277974314,frozen2014
icio25,2019,USA,0.0017007110245545064,0.08075540006000499,frozen2014
icio25,2020,AUS,0.00014987002714255318,0.0041879129015775845,frozen2014
icio25,2020,AUT,7.839433932813061e-05,0.0031346076284421843,frozen2014
icio25,2020,BEL,3.9534138136933964e-05,0.0018741103864350107,frozen2014
icio25,2020,BGR,4.166527840619025e-05,0.00025777840386845963,frozen2014
icio25,2020,BRA,0.001200779406720559,0.005026355468394913,frozen2014
icio25,2020,CAN,0.00023458884872722865,0.004836326150228266,frozen2014
icio25,2020,CHE,0.00011618428605844658,0.0067039100856693895,frozen2014
icio25,2020,CHN,0.0,0.1346601370430546,frozen2014
icio25,2020,CYP,1.1192787639717998e-06,4.9676242741494314e-05,frozen2014
icio25,2020,CZE,0.00014707642218448908,0.0015615080539385293,frozen2014
icio25,2020,DEU,0.0008150580924571835,0.035663265308742344,frozen2014
icio25,2020,DNK,3.798108199767821e-05,0.0019341400615610225,frozen2014
icio25,2020,ESP,0.00015378082105883836,0.0034201727396779486,frozen2014
icio25,2020,EST,8.9619454920629e-06,0.00013045375358454133,frozen2014
icio25,2020,FIN,4.306062912375977e-05,0.0017962196852589075,frozen2014
icio25,2020,FRA,0.00020341732373839138,0.008254920060467056,frozen2014
icio25,2020,GBR,0.00025811428958828086,0.007579153841385511,frozen2014
icio25,2020,GRC,1.8669771350916002e-05,0.00022520933261108684,frozen2014
icio25,2020,HRV,1.84760613512979e-05,0.0002082642518805413,frozen2014
icio25,2020,HUN,0.0001004921054218571,0.0008909942151082149,frozen2014
icio25,2020,IDN,0.0005736720410044743,0.0022573148685176977,frozen2014
icio25,2020,IND,0.004379854888007216,0.003218596149125379,frozen2014
icio25,2020,IRL,3.11046255148244e-05,0.0012791141210906894,frozen2014
icio25,2020,ITA,0.00038472083692329544,0.011028934654713461,frozen2014
icio25,2020,JPN,0.0015398730973781684,0.0473744478651939,frozen2014
icio25,2020,KOR,0.0008478420262347647,0.017281010201520543,frozen2014
icio25,2020,LTU,1.0929249298677435e-05,0.0001574667514249467,frozen2014
icio25,2020,LUX,4.561752033374821e-06,0.00032212746334772793,frozen2014
icio25,2020,LVA,7.85571073360948e-06,7.744014076764127e-05,frozen2014
icio25,2020,MEX,0.0005791709529261745,0.0028560590928572464,frozen2014
icio25,2020,MLT,3.1937466565095473e-06,0.00012144996564473229,frozen2014
icio25,2020,NLD,9.739012126144685e-05,0.004831237616484112,frozen2014
icio25,2020,NOR,2.5304696523359443e-05,0.0008544012041902534,frozen2014
icio25,2020,POL,0.0002727783568502381,0.0021152371957433454,frozen2014
icio25,2020,PRT,3.738126991910115e-05,0.0005244802487567171,frozen2014
